33.5403694792, 36.1449943051
33.5416014977445, 36.143494241180036
33.54301371075791, 36.14209686790695
33.54599822818669, 36.14209681111132
33.5485091755857, 36.14209725897582
33.55089073100575, 36.1420969914304
33.56230295077047, 36.142098138557095
33.57351098603216, 36.142097958053384
33.58346535972722, 36.15381730363065
33.589830708192515, 36.16552518388648
33.59644801207347, 36.17424893813522
33.60376743325775, 36.18155716431503
33.46990309748323, 36.18896302587043
33.62442730954949, 36.188961582263246
33.633635990619844, 36.19401493104665
33.648067189438564, 36.20880162913625
33.69588402008293, 36.142096928542216
33.68907557507382, 36.22410930684494
33.34064938924138, 36.153798235532605
33.31817623438788, 36.14208288573102
33.76463301166939, 36.22409631907547
33.27433327354156, 36.13036435446999
33.252064104363285, 36.13038347810385
33.813424218816955, 36.26624738966417
33.20718905403301, 36.15382495154346
33.184954105092224, 36.153827283595035
33.16260834775614, 36.142098961272325
33.87087538737737, 36.32820525959267
33.11946198516931, 36.11863688025301
33.538655041240155, 36.50546552228316
33.08006768692915, 36.083527500902555
33.980869259738974, 36.31782449103268
33.437587249373166, 36.55111379317531
34.02984635644627, 36.317798523692666
34.05399347206378, 36.317855470363796
33.394273112786294, 36.59846826254716
34.07997411139942, 36.359017873501315
32.91908756140797, 36.118641188416234
32.89683914157046, 36.118642429330826
33.35088594183882, 36.66354936717747
32.85772636529448, 36.071760003643774
32.83211825298893, 36.09523799787379
34.15571575739568, 36.47013933195066
34.13094346021474, 36.52869233987133
34.159219322135435, 36.52873115975186
34.18704610719732, 36.52874818919864
34.21447832886578, 36.52874468095566
34.203107236325394, 36.57129773735844
34.11385704114983, 36.6733958531159
34.136817295704006, 36.68103823158797
34.154204643651205, 36.69266598465455
34.22948242730921, 36.657537837516145
34.20396943020066, 36.70449166909841
34.2212452275657, 36.71611095599758
34.23834883578141, 36.72786060225704
32.81921404151498, 35.559490713560024
